113,Tài chính - ngân hàng,1967
109,Bóng đá,1968
107,Showbiz Việt,1969
102,Thế giới,1970
109,Bóng đá,1971
112,Thị trường,1972
109,Bóng đá,1973
119,An ninh trật tự,1974
146,Làm đẹp,1975
142,Quân sự,1976
114,Chứng khoán,1977
149,Tin thời trang,1978
109,Bóng đá,1979
107,Showbiz Việt,1980
123,Thiết bị di động,1981
113,Tài chính - ngân hàng,1982
125,Game,1983
134,Đột phá y học,1984
119,An ninh trật tự,1985
143,Chuyện Lạ,1986
107,Showbiz Việt,1987
139,Nhà đẹp,1988
115,Bất động sản,1989
143,Chuyện Lạ,1990
112,Thị trường,1991
141,Ô tô xe máy,1992
143,Chuyện Lạ,1993
101,Xã hội,1994
112,Thị trường,1995
111,Bên lề Thể thao,1996
122,PC/đồ chơi số,1997
115,Bất động sản,1998
102,Thế giới,1999
106,Điện ảnh,2000
101,Xã hội,2001
101,Xã hội,2002
115,Bất động sản,2003
117,Câu chuyện doanh nghiệp,2004
125,Game,2005
138,Du lịch,2006
148,Mặc đẹp,2007
149,Tin thời trang,2008
102,Thế giới,2009
113,Tài chính - ngân hàng,2010
102,Thế giới,2011
112,Thị trường,2012
105,Âm nhạc,2013
101,Xã hội,2014
112,Thị trường,2015
143,Chuyện Lạ,2016
133,Các bệnh thường gặp,2017
143,Chuyện Lạ,2018
112,Thị trường,2019
144,Hài hước,2020
119,An ninh trật tự,2021
143,Chuyện Lạ,2022
123,Thiết bị di động,2023
107,Showbiz Việt,2024
141,Ô tô xe máy,2025
118,Hình sự,2026
105,Âm nhạc,2027
109,Bóng đá,2028
111,Bên lề Thể thao,2029
101,Xã hội,2030
145,Quizz - Tử vi,2031
117,Câu chuyện doanh nghiệp,2032
115,Bất động sản,2033
112,Thị trường,2034
141,Ô tô xe máy,2035
101,Xã hội,2036
115,Bất động sản,2037
111,Bên lề Thể thao,2038
119,An ninh trật tự,2039
103,Tình yêu,2040
136,Nuôi con,2041
104,Nóng trên mạng,2042
108,Sao quốc tế,2043
109,Bóng đá,2044
107,Showbiz Việt,2045
107,Showbiz Việt,2046
